## Station Listing
## Station Lines are identified by a line with 
## "Line" LineName CentrePos CoastPnt
## Station positions are identified by a line with 
## Longitude Latitude DistFromCoast Depth StationNumber StationLabel
# Line GG 	13.4535/-19.8348	13.022/-19.9506
13.9031	-31.0758	333.6	 2876	18	P18
13.7144	-31.1168	352.1	 2995	19	P19
13.5256	-31.1575	370.6	 3156	20	P20
13.3366	-31.1979	389.2	 3232	21	P21
# Line Q 	17.1148/-30.851	17.5282/-30.7485
17.3417	-30.7943	 18.5	  109	 1	Q1 
17.1550	-30.8398	 37.1	  155	 2	Q2 
16.9682	-30.8851	 55.6	  198	 3	Q3 
16.7811	-30.9301	 74.1	  222	 4	Q4 
16.5939	-30.9749	 92.7	  241	 5	Q5 
16.4065	-31.0193	111.2	  261	 6	Q6 
16.2190	-31.0635	129.7	  291	 7	Q7 
16.0312	-31.1074	148.3	  350	 8	Q8 
15.8433	-31.1511	166.8	  438	 9	Q9 
15.6552	-31.1944	185.3	  623	10	Q10
15.4670	-31.2375	203.9	  865	11	Q11
15.2786	-31.2804	222.4	 1398	12	Q12
15.0900	-31.3229	240.9	 1788	13	Q13
14.9012	-31.3652	259.5	 2228	14	Q14
14.7123	-31.4072	278.0	 2540	15	Q15
14.5232	-31.4489	296.5	 2696	16	Q16
14.3339	-31.4904	315.1	 2882	17	Q17
14.1445	-31.5315	333.6	 3031	18	Q18
13.9549	-31.5724	352.1	 3166	19	Q19
13.7651	-31.6130	370.6	 3292	20	Q20
13.5751	-31.6533	389.2	 3390	21	Q21
# Line R 	17.2911/-31.3277	17.7982/-31.2023
17.6108	-31.2481	 18.5	  118	 1	R1 
17.4232	-31.2936	 37.1	  172	 2	R2 
17.2355	-31.3389	 55.6	  202	 3	R3 
17.0475	-31.3839	 74.1	  221	 4	R4 
16.8594	-31.4286	 92.7	  238	 5	R5 
16.6711	-31.4730	111.2	  268	 6	R6 
16.4826	-31.5172	129.7	  330	 7	R7 
16.2940	-31.5611	148.3	  412	 8	R8 
